226.635372	464.973759	85.000000	261.000000	429.000000	708.000000
228.542162	461.078081	85.000000	257.000000	430.000000	705.000000
230.616584	457.664967	85.000000	252.000000	431.000000	701.000000
231.752463	455.311745	86.000000	247.000000	433.000000	698.000000
232.373561	453.639661	87.000000	243.000000	434.000000	695.000000
233.017860	452.495236	88.000000	239.000000	435.000000	693.000000
233.132036	450.671290	90.000000	235.000000	436.000000	691.000000
233.092074	447.733715	93.000000	230.000000	438.000000	689.000000
234.472355	445.548103	96.000000	227.000000	439.000000	686.000000
235.882849	444.061002	99.000000	224.000000	441.000000	684.000000
237.171529	443.144452	102.000000	222.000000	442.000000	680.000000
240.319639	443.193522	104.000000	220.000000	444.000000	677.000000
241.943677	442.342592	107.000000	218.000000	445.000000	674.000000
242.815798	441.080346	109.000000	215.000000	446.000000	671.000000
242.899670	439.537860	109.000000	212.000000	446.000000	668.000000
242.714587	438.190286	107.000000	209.000000	446.000000	664.000000
242.859431	437.207626	106.000000	205.000000	446.000000	660.000000
242.593241	436.168143	104.000000	202.000000	445.000000	656.000000
241.151958	435.097757	101.000000	202.000000	444.000000	652.000000
238.302175	434.161783	98.000000	205.000000	441.000000	647.000000
234.294374	433.677410	94.000000	213.000000	436.000000	644.000000
229.822392	433.727007	89.000000	221.000000	429.000000	641.000000
225.928605	433.214039	84.000000	221.000000	426.000000	637.000000
223.345641	433.067543	82.000000	226.000000	424.000000	634.000000
222.041918	432.634476	80.000000	232.000000	423.000000	630.000000
219.294442	434.049635	81.000000	243.000000	423.000000	627.000000
218.943642	433.423959	82.000000	251.000000	423.000000	624.000000
220.560956	430.812389	83.000000	270.000000	423.000000	621.000000
220.641289	429.653646	82.000000	272.000000	422.000000	618.000000
219.767738	428.950403	80.000000	269.000000	422.000000	616.000000
220.020319	428.667696	79.000000	267.000000	424.000000	611.000000
221.798007	429.433688	79.000000	265.000000	425.000000	608.000000
223.953133	429.756251	80.000000	262.000000	427.000000	605.000000
226.109851	429.338345	82.000000	260.000000	429.000000	603.000000
228.729412	429.266426	85.000000	259.000000	433.000000	602.000000
231.359141	429.828816	89.000000	258.000000	435.000000	602.000000
234.383663	430.539397	93.000000	258.000000	437.000000	602.000000
236.753304	431.285352	97.000000	258.000000	439.000000	602.000000
238.640092	431.746353	101.000000	259.000000	441.000000	601.000000
240.338327	432.099949	104.000000	260.000000	442.000000	600.000000
241.588420	432.035268	106.000000	261.000000	444.000000	598.000000
242.504550	431.273039	106.000000	262.000000	445.000000	595.000000
243.013055	431.039421	104.000000	263.000000	445.000000	593.000000
242.269020	430.533395	102.000000	262.000000	444.000000	591.000000
242.064213	430.407539	100.000000	261.000000	444.000000	589.000000
242.016401	430.118583	99.000000	258.000000	445.000000	586.000000
241.677385	429.857184	98.000000	258.000000	444.000000	584.000000
241.661760	429.821332	97.000000	258.000000	442.000000	582.000000
242.181400	429.088167	98.000000	260.000000	441.000000	579.000000
242.440112	428.561334	99.000000	265.000000	438.000000	576.000000
242.594981	428.475038	99.000000	274.000000	435.000000	573.000000
242.788181	428.374842	99.000000	285.000000	434.000000	571.000000
243.123015	428.541741	98.000000	297.000000	431.000000	568.000000
243.350122	428.413350	98.000000	308.000000	431.000000	566.000000
243.619969	428.170557	98.000000	315.000000	432.000000	563.000000
242.564664	429.442684	98.000000	324.000000	433.000000	560.000000
239.125401	431.711130	98.000000	328.000000	434.000000	558.000000
242.250406	431.170472	99.000000	329.000000	435.000000	556.000000
244.935952	431.107210	100.000000	330.000000	438.000000	555.000000
248.109167	431.843493	103.000000	332.000000	441.000000	554.000000
250.823970	432.970490	107.000000	332.000000	444.000000	555.000000
253.309215	433.277225	109.000000	332.000000	446.000000	554.000000
254.946101	432.803203	111.000000	331.000000	447.000000	552.000000
255.832583	431.955985	112.000000	329.000000	447.000000	550.000000
256.650316	430.773723	113.000000	328.000000	447.000000	547.000000
257.546085	429.469064	114.000000	326.000000	447.000000	545.000000
258.086225	427.776417	115.000000	325.000000	447.000000	542.000000
257.286088	425.714126	116.000000	323.000000	446.000000	539.000000
256.091483	423.356448	116.000000	321.000000	445.000000	536.000000
254.509508	421.223106	114.000000	320.000000	444.000000	532.000000
252.644827	419.332690	111.000000	320.000000	443.000000	529.000000
250.533973	418.542480	108.000000	321.000000	441.000000	527.000000
249.074543	417.426972	106.000000	322.000000	440.000000	525.000000
248.973873	416.250831	104.000000	323.000000	439.000000	522.000000
249.024339	415.274744	103.000000	324.000000	439.000000	519.000000
248.879930	414.893809	102.000000	324.000000	438.000000	517.000000
249.140975	414.701611	102.000000	325.000000	437.000000	515.000000
249.244467	414.387411	102.000000	327.000000	436.000000	513.000000
249.343525	413.894227	103.000000	330.000000	436.000000	511.000000
249.754711	413.771438	103.000000	333.000000	433.000000	509.000000
250.222380	414.169056	104.000000	334.000000	431.000000	507.000000
249.830191	415.013349	105.000000	335.000000	430.000000	505.000000
248.261619	415.767717	106.000000	336.000000	429.000000	504.000000
249.511031	415.302894	106.000000	337.000000	426.000000	501.000000
253.220525	414.122369	107.000000	338.000000	425.000000	499.000000
254.731117	413.434308	107.000000	338.000000	425.000000	497.000000
255.540902	413.228274	106.000000	337.000000	426.000000	495.000000
255.812085	413.694087	107.000000	337.000000	426.000000	493.000000
255.696867	414.127177	106.000000	338.000000	426.000000	492.000000
255.624178	414.263765	106.000000	337.000000	426.000000	489.000000
